DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
3.000000,0.455929,150.718994,0.340161,0.000000,0.000000,0.000000,0.000000
5.000000,0.557932,144.534711,0.342261,0.000000,0.000000,0.000000,0.000000
4.000000,0.322788,151.722424,1.058083,0.000000,0.000000,0.000000,0.000000
3.000000,0.535399,145.314730,0.957828,0.000000,0.000000,0.000000,0.000000
4.000000,0.478245,150.198732,1.117616,0.000000,0.000000,0.000000,0.000000
4.000000,0.319442,144.941816,1.051183,0.000000,0.000000,0.000000,0.000000
3.000000,0.292823,150.344301,0.945862,0.000000,0.000000,0.000000,0.000000
4.000000,0.326368,144.249251,1.115166,0.000000,0.000000,0.000000,0.000000
4.000000,0.478523,143.814073,0.942041,0.000000,0.000000,0.000000,0.000000
4.000000,0.298056,149.710576,0.988888,0.000000,0.000000,0.000000,0.000000
4.000000,0.304939,151.443031,0.947003,0.000000,0.000000,0.000000,0.000000
6.000000,0.323153,145.536896,0.941204,0.000000,0.000000,0.000000,0.000000
3.000000,0.294349,149.898760,1.002160,0.000000,0.000000,0.000000,0.000000
3.000000,0.309940,149.888437,0.905962,0.000000,0.000000,0.000000,0.000000
3.000000,0.453389,145.310590,0.932009,0.000000,0.000000,0.000000,0.000000
