DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.491112,224.132424,0.310395,0.000000,0.000000,0.000000,0.000000
1.000000,0.380408,223.123069,0.949337,0.000000,0.000000,0.000000,0.000000
0.000000,0.348020,216.155974,1.240412,0.000000,0.000000,0.000000,0.000000
1.000000,0.347357,215.337717,1.119663,0.000000,0.000000,0.000000,0.000000
1.000000,0.356277,223.128123,0.853890,0.000000,0.000000,0.000000,0.000000
1.000000,0.485899,214.829876,0.993242,0.000000,0.000000,0.000000,0.000000
1.000000,0.313936,220.478989,0.752150,0.000000,0.000000,0.000000,0.000000
1.000000,0.358199,222.922736,0.865140,0.000000,0.000000,0.000000,0.000000
1.000000,0.356396,223.596100,1.092189,0.000000,0.000000,0.000000,0.000000
1.000000,0.378431,223.626794,1.090527,0.000000,0.000000,0.000000,0.000000
1.000000,0.344673,223.016295,1.054878,0.000000,0.000000,0.000000,0.000000
1.000000,0.372511,222.345001,1.385325,0.000000,0.000000,0.000000,0.000000
1.000000,0.355413,222.686713,0.914491,0.000000,0.000000,0.000000,0.000000
1.000000,0.448807,222.925574,1.156472,0.000000,0.000000,0.000000,0.000000
1.000000,0.385247,224.170754,1.009260,0.000000,0.000000,0.000000,0.000000
