DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.312417,587.990380,0.328994,0.000000,0.000000,0.000000,0.000000
1.000000,0.305314,545.754525,0.768794,0.000000,0.000000,0.000000,0.000000
1.000000,0.474367,588.596603,1.133567,0.000000,0.000000,0.000000,0.000000
1.000000,0.518446,588.421647,1.091055,0.000000,0.000000,0.000000,0.000000
1.000000,0.319346,568.385035,1.129096,0.000000,0.000000,0.000000,0.000000
0.000000,0.426024,589.250711,0.956515,0.000000,0.000000,0.000000,0.000000
1.000000,0.433334,587.077282,1.002507,0.000000,0.000000,0.000000,0.000000
1.000000,0.318446,588.247519,0.959874,0.000000,0.000000,0.000000,0.000000
1.000000,0.294544,565.582778,0.301853,0.000000,0.000000,0.000000,0.000000
1.000000,0.320810,568.568219,1.397144,0.000000,0.000000,0.000000,0.000000
1.000000,0.314512,589.296422,0.337939,0.000000,0.000000,0.000000,0.000000
1.000000,0.335349,568.833421,1.125682,0.000000,0.000000,0.000000,0.000000
1.000000,0.436064,594.719952,1.149948,0.000000,0.000000,0.000000,0.000000
1.000000,0.351425,588.470527,1.158938,0.000000,0.000000,0.000000,0.000000
1.000000,0.338719,587.785299,0.324171,0.000000,0.000000,0.000000,0.000000
1.000000,0.481731,588.422468,1.089084,0.000000,0.000000,0.000000,0.000000
1.000000,0.311825,589.178141,0.986850,0.000000,0.000000,0.000000,0.000000
1.000000,0.323224,566.674176,1.235478,0.000000,0.000000,0.000000,0.000000
1.000000,0.544675,568.060471,1.238859,0.000000,0.000000,0.000000,0.000000
1.000000,0.306537,566.883168,1.023558,0.000000,0.000000,0.000000,0.000000
