DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
3.000000,0.247274,352.099385,0.941092,0.000000,0.000000,0.000000,0.000000
3.000000,0.539733,376.436543,0.375444,0.000000,0.000000,0.000000,0.000000
4.000000,0.254225,352.210960,0.879705,0.000000,0.000000,0.000000,0.000000
5.000000,0.262916,354.029390,1.110443,0.000000,0.000000,0.000000,0.000000
4.000000,0.324888,353.147000,0.965502,0.000000,0.000000,0.000000,0.000000
5.000000,0.564864,354.274777,0.910202,0.000000,0.000000,0.000000,0.000000
4.000000,0.269748,349.024728,1.149911,0.000000,0.000000,0.000000,0.000000
4.000000,0.272344,354.444390,0.866793,0.000000,0.000000,0.000000,0.000000
3.000000,0.260338,352.482729,1.040825,0.000000,0.000000,0.000000,0.000000
4.000000,0.253547,344.660599,0.864621,0.000000,0.000000,0.000000,0.000000
4.000000,0.268878,348.439000,0.382423,0.000000,0.000000,0.000000,0.000000
3.000000,0.552057,352.794826,1.017989,0.000000,0.000000,0.000000,0.000000
4.000000,0.251773,353.563734,1.092971,0.000000,0.000000,0.000000,0.000000
5.000000,0.544233,376.201588,0.407107,0.000000,0.000000,0.000000,0.000000
3.000000,0.508171,352.607734,0.369879,0.000000,0.000000,0.000000,0.000000
5.000000,0.268021,347.766669,1.069153,0.000000,0.000000,0.000000,0.000000
4.000000,0.493332,350.107572,0.373448,0.000000,0.000000,0.000000,0.000000
5.000000,0.264821,353.975703,1.019106,0.000000,0.000000,0.000000,0.000000
4.000000,0.285297,353.353190,0.355014,0.000000,0.000000,0.000000,0.000000
3.000000,0.252532,352.646261,1.043290,0.000000,0.000000,0.000000,0.000000
