DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
0.000000,0.455671,707.191888,0.361738,0.000000,0.000000,0.000000,0.000000
1.000000,0.320062,742.840880,0.334771,0.000000,0.000000,0.000000,0.000000
1.000000,0.327408,694.124570,1.005477,0.000000,0.000000,0.000000,0.000000
1.000000,0.281852,707.158994,1.004510,0.000000,0.000000,0.000000,0.000000
1.000000,0.277910,694.434590,0.820677,0.000000,0.000000,0.000000,0.000000
1.000000,0.278332,695.377103,0.916989,0.000000,0.000000,0.000000,0.000000
1.000000,0.283199,706.878516,0.385526,0.000000,0.000000,0.000000,0.000000
1.000000,0.280188,699.327720,1.092539,0.000000,0.000000,0.000000,0.000000
1.000000,0.396659,705.576163,1.013781,0.000000,0.000000,0.000000,0.000000
1.000000,0.303562,694.853320,1.035373,0.000000,0.000000,0.000000,0.000000
1.000000,0.405889,704.700010,1.017233,0.000000,0.000000,0.000000,0.000000
1.000000,0.303656,693.586617,1.093313,0.000000,0.000000,0.000000,0.000000
1.000000,0.287630,704.287020,1.022683,0.000000,0.000000,0.000000,0.000000
1.000000,0.301581,701.281671,0.820040,0.000000,0.000000,0.000000,0.000000
1.000000,0.295302,750.010001,1.152644,0.000000,0.000000,0.000000,0.000000
1.000000,0.316451,698.818560,0.991435,0.000000,0.000000,0.000000,0.000000
1.000000,0.297372,708.131213,1.086970,0.000000,0.000000,0.000000,0.000000
1.000000,0.283127,706.938260,0.841345,0.000000,0.000000,0.000000,0.000000
3.000000,0.436267,695.214052,0.950216,0.000000,0.000000,0.000000,0.000000
1.000000,0.279848,682.275630,1.028546,0.000000,0.000000,0.000000,0.000000
