DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
3.000000,0.320602,177.258541,0.767481,0.000000,0.000000,0.000000,0.000000
4.000000,0.503040,175.650026,0.634046,0.000000,0.000000,0.000000,0.000000
4.000000,0.338607,177.465091,0.878025,0.000000,0.000000,0.000000,0.000000
3.000000,0.515065,178.354471,0.956151,0.000000,0.000000,0.000000,0.000000
3.000000,0.312012,175.643226,0.855541,0.000000,0.000000,0.000000,0.000000
3.000000,0.470072,175.828732,0.726102,0.000000,0.000000,0.000000,0.000000
3.000000,0.327614,178.747467,0.885554,0.000000,0.000000,0.000000,0.000000
4.000000,0.331869,176.758432,0.293354,0.000000,0.000000,0.000000,0.000000
3.000000,0.333883,175.977372,0.959635,0.000000,0.000000,0.000000,0.000000
3.000000,0.300214,174.899632,0.875471,0.000000,0.000000,0.000000,0.000000
4.000000,0.723769,178.283622,0.987055,0.000000,0.000000,0.000000,0.000000
3.000000,0.360183,179.387933,1.037022,0.000000,0.000000,0.000000,0.000000
3.000000,0.325086,190.049441,0.923470,0.000000,0.000000,0.000000,0.000000
4.000000,0.371700,175.092061,1.011992,0.000000,0.000000,0.000000,0.000000
4.000000,0.703453,178.386141,0.960261,0.000000,0.000000,0.000000,0.000000
4.000000,0.328781,178.035180,0.975729,0.000000,0.000000,0.000000,0.000000
3.000000,0.363140,178.176382,0.870933,0.000000,0.000000,0.000000,0.000000
3.000000,0.319564,178.117245,0.863489,0.000000,0.000000,0.000000,0.000000
3.000000,0.304077,186.534482,1.059532,0.000000,0.000000,0.000000,0.000000
3.000000,0.340361,178.333540,1.092667,0.000000,0.000000,0.000000,0.000000
