DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
5.000000,0.609448,222.272079,0.925983,0.000000,0.000000,0.000000,0.000000
5.000000,0.607456,298.887357,0.553460,0.000000,0.000000,0.000000,0.000000
5.000000,0.399571,316.830767,0.330872,0.000000,0.000000,0.000000,0.000000
5.000000,0.514256,215.157714,0.339731,0.000000,0.000000,0.000000,0.000000
5.000000,0.657231,222.463205,0.343383,0.000000,0.000000,0.000000,0.000000
5.000000,0.424632,214.569214,0.989006,0.000000,0.000000,0.000000,0.000000
7.000000,0.328548,502.355338,0.973073,0.000000,0.000000,0.000000,0.000000
5.000000,0.317452,222.644580,0.899840,0.000000,0.000000,0.000000,0.000000
6.000000,0.532153,214.886160,0.479065,0.000000,0.000000,0.000000,0.000000
5.000000,0.501709,223.607839,0.896988,0.000000,0.000000,0.000000,0.000000
5.000000,0.301692,317.978690,1.243157,0.000000,0.000000,0.000000,0.000000
4.000000,0.524155,223.495441,0.833787,0.000000,0.000000,0.000000,0.000000
6.000000,0.483119,223.414113,0.314644,0.000000,0.000000,0.000000,0.000000
4.000000,0.568353,214.057981,1.122595,0.000000,0.000000,0.000000,0.000000
6.000000,0.694878,223.305296,1.009165,0.000000,0.000000,0.000000,0.000000
6.000000,0.303646,221.686481,0.310377,0.000000,0.000000,0.000000,0.000000
7.000000,0.710607,222.705748,0.904813,0.000000,0.000000,0.000000,0.000000
5.000000,0.564990,222.278202,0.964739,0.000000,0.000000,0.000000,0.000000
5.000000,0.335051,215.779077,1.013182,0.000000,0.000000,0.000000,0.000000
6.000000,0.338937,567.794685,0.328302,0.000000,0.000000,0.000000,0.000000
5.000000,0.768063,222.654827,1.042620,0.000000,0.000000,0.000000,0.000000
5.000000,0.289016,503.765034,1.019925,0.000000,0.000000,0.000000,0.000000
4.000000,0.676400,222.574061,1.011872,0.000000,0.000000,0.000000,0.000000
7.000000,0.309605,215.311281,0.993384,0.000000,0.000000,0.000000,0.000000
6.000000,0.298543,222.055323,0.758694,0.000000,0.000000,0.000000,0.000000
6.000000,0.297962,222.956072,0.909026,0.000000,0.000000,0.000000,0.000000
5.000000,0.507313,223.047077,0.939976,0.000000,0.000000,0.000000,0.000000
5.000000,0.542260,222.395848,1.051632,0.000000,0.000000,0.000000,0.000000
5.000000,0.310031,215.010464,1.024415,0.000000,0.000000,0.000000,0.000000
4.000000,0.361911,222.755529,0.853205,0.000000,0.000000,0.000000,0.000000
5.000000,0.342638,578.476536,0.921334,0.000000,0.000000,0.000000,0.000000
5.000000,0.752741,223.667633,0.987718,0.000000,0.000000,0.000000,0.000000
6.000000,0.652845,224.141197,0.957873,0.000000,0.000000,0.000000,0.000000
6.000000,0.320011,222.371812,0.870927,0.000000,0.000000,0.000000,0.000000
5.000000,0.285829,215.267592,0.888853,0.000000,0.000000,0.000000,0.000000
5.000000,0.541239,498.978230,0.341060,0.000000,0.000000,0.000000,0.000000
5.000000,0.598025,215.948072,0.376124,0.000000,0.000000,0.000000,0.000000
5.000000,0.345479,222.906664,0.969619,0.000000,0.000000,0.000000,0.000000
6.000000,0.306177,500.356229,0.332901,0.000000,0.000000,0.000000,0.000000
4.000000,0.430384,214.670078,0.798419,0.000000,0.000000,0.000000,0.000000
4.000000,0.571756,223.177337,1.049547,0.000000,0.000000,0.000000,0.000000
6.000000,0.307167,214.419367,0.817823,0.000000,0.000000,0.000000,0.000000
6.000000,0.577740,223.194643,0.898443,0.000000,0.000000,0.000000,0.000000
6.000000,0.338713,223.540544,1.002082,0.000000,0.000000,0.000000,0.000000
6.000000,0.657986,222.475756,0.300038,0.000000,0.000000,0.000000,0.000000
5.000000,0.304692,226.020002,0.980718,0.000000,0.000000,0.000000,0.000000
