DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.432122,303.437108,1.036862,0.000000,0.000000,0.000000,0.000000
1.000000,0.299097,378.510881,0.897180,0.000000,0.000000,0.000000,0.000000
1.000000,0.457124,296.996855,1.007227,0.000000,0.000000,0.000000,0.000000
1.000000,0.304982,286.803831,0.985221,0.000000,0.000000,0.000000,0.000000
1.000000,0.539117,296.178091,0.627782,0.000000,0.000000,0.000000,0.000000
1.000000,0.282076,296.672839,1.020471,0.000000,0.000000,0.000000,0.000000
1.000000,0.294771,295.641190,0.958404,0.000000,0.000000,0.000000,0.000000
1.000000,0.309923,557.333800,0.947784,0.000000,0.000000,0.000000,0.000000
0.000000,0.279507,572.072853,1.115140,0.000000,0.000000,0.000000,0.000000
1.000000,0.327915,829.511844,1.012288,0.000000,0.000000,0.000000,0.000000
1.000000,0.391140,299.592756,1.009305,0.000000,0.000000,0.000000,0.000000
1.000000,0.316475,857.884803,1.039844,0.000000,0.000000,0.000000,0.000000
1.000000,0.443601,273.656618,0.978975,0.000000,0.000000,0.000000,0.000000
1.000000,0.400876,294.948647,1.013408,0.000000,0.000000,0.000000,0.000000
1.000000,0.283835,633.761534,0.490340,0.000000,0.000000,0.000000,0.000000
1.000000,0.356423,646.247417,1.084675,0.000000,0.000000,0.000000,0.000000
1.000000,0.280695,296.561590,1.046009,0.000000,0.000000,0.000000,0.000000
1.000000,0.431765,299.003073,1.030053,0.000000,0.000000,0.000000,0.000000
1.000000,0.273831,295.659479,1.039334,0.000000,0.000000,0.000000,0.000000
1.000000,0.286532,717.306133,0.982448,0.000000,0.000000,0.000000,0.000000
1.000000,0.277448,296.443501,0.871082,0.000000,0.000000,0.000000,0.000000
1.000000,0.300161,299.518235,1.000958,0.000000,0.000000,0.000000,0.000000
1.000000,0.319516,295.813683,0.930277,0.000000,0.000000,0.000000,0.000000
1.000000,0.276812,390.676910,0.969572,0.000000,0.000000,0.000000,0.000000
1.000000,0.405189,295.192661,1.041972,0.000000,0.000000,0.000000,0.000000
1.000000,0.316165,295.936520,1.185494,0.000000,0.000000,0.000000,0.000000
1.000000,0.274059,294.474921,0.827249,0.000000,0.000000,0.000000,0.000000
1.000000,0.280419,296.584263,0.851278,0.000000,0.000000,0.000000,0.000000
1.000000,0.271171,296.328996,0.995770,0.000000,0.000000,0.000000,0.000000
1.000000,0.301939,569.812970,0.897821,0.000000,0.000000,0.000000,0.000000
1.000000,0.287295,632.252322,1.059306,0.000000,0.000000,0.000000,0.000000
1.000000,0.451037,389.728915,0.946008,0.000000,0.000000,0.000000,0.000000
