DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
4.000000,0.295690,150.270975,0.993749,0.000000,0.000000,0.000000,0.000000
4.000000,0.650223,144.721179,0.339595,0.000000,0.000000,0.000000,0.000000
5.000000,0.329577,143.954841,1.014431,0.000000,0.000000,0.000000,0.000000
3.000000,0.293814,235.826854,0.894747,0.000000,0.000000,0.000000,0.000000
4.000000,0.337607,150.278946,1.030375,0.000000,0.000000,0.000000,0.000000
3.000000,0.578046,145.693302,0.926845,0.000000,0.000000,0.000000,0.000000
3.000000,0.290572,150.460804,0.967625,0.000000,0.000000,0.000000,0.000000
4.000000,0.294632,150.497359,0.975826,0.000000,0.000000,0.000000,0.000000
3.000000,0.492034,145.828943,0.934649,0.000000,0.000000,0.000000,0.000000
4.000000,0.331794,149.723750,0.887652,0.000000,0.000000,0.000000,0.000000
4.000000,0.637598,150.697307,0.970217,0.000000,0.000000,0.000000,0.000000
3.000000,0.294989,150.268396,0.860825,0.000000,0.000000,0.000000,0.000000
4.000000,0.292480,144.551354,0.943068,0.000000,0.000000,0.000000,0.000000
5.000000,0.419305,150.414090,0.888840,0.000000,0.000000,0.000000,0.000000
5.000000,0.316563,144.043993,0.963012,0.000000,0.000000,0.000000,0.000000
5.000000,0.672859,150.768881,1.096497,0.000000,0.000000,0.000000,0.000000
4.000000,0.298157,150.539857,1.050921,0.000000,0.000000,0.000000,0.000000
4.000000,0.514398,144.515715,0.991738,0.000000,0.000000,0.000000,0.000000
3.000000,0.306270,149.716581,0.987971,0.000000,0.000000,0.000000,0.000000
4.000000,0.312035,144.982008,1.033032,0.000000,0.000000,0.000000,0.000000
4.000000,0.456116,149.828277,0.370239,0.000000,0.000000,0.000000,0.000000
3.000000,0.301816,149.638990,1.055513,0.000000,0.000000,0.000000,0.000000
4.000000,0.767546,151.826421,0.813717,0.000000,0.000000,0.000000,0.000000
4.000000,0.604492,150.079466,0.361085,0.000000,0.000000,0.000000,0.000000
4.000000,0.300002,150.553772,0.740851,0.000000,0.000000,0.000000,0.000000
4.000000,0.583746,144.544863,0.959721,0.000000,0.000000,0.000000,0.000000
4.000000,0.318358,503.967063,0.990752,0.000000,0.000000,0.000000,0.000000
3.000000,0.568996,144.677789,0.350442,0.000000,0.000000,0.000000,0.000000
4.000000,0.304552,426.367087,0.699848,0.000000,0.000000,0.000000,0.000000
3.000000,0.306693,149.707415,0.923244,0.000000,0.000000,0.000000,0.000000
4.000000,0.300529,150.002782,1.166728,0.000000,0.000000,0.000000,0.000000
4.000000,0.299216,149.380983,1.012259,0.000000,0.000000,0.000000,0.000000
3.000000,0.287152,149.661655,1.016629,0.000000,0.000000,0.000000,0.000000
4.000000,0.291053,485.783911,0.930341,0.000000,0.000000,0.000000,0.000000
3.000000,0.295973,149.632250,0.965252,0.000000,0.000000,0.000000,0.000000
4.000000,0.312971,149.994968,1.065768,0.000000,0.000000,0.000000,0.000000
4.000000,0.516822,150.246103,0.852442,0.000000,0.000000,0.000000,0.000000
4.000000,0.332499,150.123290,0.296122,0.000000,0.000000,0.000000,0.000000
4.000000,0.694069,151.216697,0.933459,0.000000,0.000000,0.000000,0.000000
4.000000,0.304159,150.665166,0.946621,0.000000,0.000000,0.000000,0.000000
