DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
4.000000,0.553296,247.014734,0.841736,0.000000,0.000000,0.000000,0.000000
4.000000,0.534191,149.335514,1.026844,0.000000,0.000000,0.000000,0.000000
5.000000,0.295392,143.834781,0.901290,0.000000,0.000000,0.000000,0.000000
4.000000,0.751626,469.122843,1.177667,0.000000,0.000000,0.000000,0.000000
5.000000,0.606643,149.414024,0.893884,0.000000,0.000000,0.000000,0.000000
4.000000,0.753045,148.697960,0.946919,0.000000,0.000000,0.000000,0.000000
5.000000,0.654931,151.031075,0.367883,0.000000,0.000000,0.000000,0.000000
5.000000,0.277780,148.842994,0.975581,0.000000,0.000000,0.000000,0.000000
5.000000,0.644291,149.954348,1.055370,0.000000,0.000000,0.000000,0.000000
5.000000,0.418389,1128.107999,0.300591,0.000000,0.000000,0.000000,0.000000
4.000000,0.659931,151.125835,0.354708,0.000000,0.000000,0.000000,0.000000
5.000000,0.734902,149.177164,1.036311,0.000000,0.000000,0.000000,0.000000
5.000000,0.640172,149.719713,1.029452,0.000000,0.000000,0.000000,0.000000
4.000000,0.280019,489.424923,0.981652,0.000000,0.000000,0.000000,0.000000
4.000000,0.353643,501.893370,0.944039,0.000000,0.000000,0.000000,0.000000
5.000000,0.697704,499.321892,0.947398,0.000000,0.000000,0.000000,0.000000
4.000000,0.268658,244.819549,1.083690,0.000000,0.000000,0.000000,0.000000
4.000000,0.281004,149.741710,0.898138,0.000000,0.000000,0.000000,0.000000
5.000000,0.271337,497.351592,0.817180,0.000000,0.000000,0.000000,0.000000
5.000000,0.301302,148.878695,0.963657,0.000000,0.000000,0.000000,0.000000
4.000000,0.523444,149.840308,0.934096,0.000000,0.000000,0.000000,0.000000
6.000000,0.583617,149.235617,0.336341,0.000000,0.000000,0.000000,0.000000
5.000000,0.277415,148.880184,1.116343,0.000000,0.000000,0.000000,0.000000
6.000000,0.279965,149.707891,0.889061,0.000000,0.000000,0.000000,0.000000
5.000000,0.297696,149.150134,0.962628,0.000000,0.000000,0.000000,0.000000
5.000000,0.619529,151.895505,0.822023,0.000000,0.000000,0.000000,0.000000
4.000000,0.321392,149.313410,1.021109,0.000000,0.000000,0.000000,0.000000
8.000000,0.317507,150.917237,0.947729,0.000000,0.000000,0.000000,0.000000
4.000000,0.282176,149.023349,1.028360,0.000000,0.000000,0.000000,0.000000
4.000000,0.440584,151.608312,0.994764,0.000000,0.000000,0.000000,0.000000
5.000000,0.491141,149.357016,0.343915,0.000000,0.000000,0.000000,0.000000
5.000000,0.286261,149.903691,0.984277,0.000000,0.000000,0.000000,0.000000
5.000000,0.266852,148.044593,0.845789,0.000000,0.000000,0.000000,0.000000
6.000000,0.483721,149.232695,1.087027,0.000000,0.000000,0.000000,0.000000
4.000000,0.287402,139.943631,0.990681,0.000000,0.000000,0.000000,0.000000
6.000000,0.662997,149.202189,0.922385,0.000000,0.000000,0.000000,0.000000
4.000000,0.442220,243.510652,1.174339,0.000000,0.000000,0.000000,0.000000
5.000000,0.299162,149.740931,1.091846,0.000000,0.000000,0.000000,0.000000
5.000000,0.660187,151.376081,0.453930,0.000000,0.000000,0.000000,0.000000
5.000000,0.278768,148.789614,0.976230,0.000000,0.000000,0.000000,0.000000
4.000000,0.549429,149.081835,0.451731,0.000000,0.000000,0.000000,0.000000
5.000000,0.271038,149.717135,1.032793,0.000000,0.000000,0.000000,0.000000
5.000000,0.785354,150.041263,0.942688,0.000000,0.000000,0.000000,0.000000
5.000000,0.280613,143.484338,1.114893,0.000000,0.000000,0.000000,0.000000
5.000000,0.281040,143.773172,1.049526,0.000000,0.000000,0.000000,0.000000
4.000000,0.305460,148.533278,0.971332,0.000000,0.000000,0.000000,0.000000
4.000000,0.656875,498.810099,0.304529,0.000000,0.000000,0.000000,0.000000
5.000000,0.375262,149.745192,1.003954,0.000000,0.000000,0.000000,0.000000
5.000000,0.305518,149.868784,0.852013,0.000000,0.000000,0.000000,0.000000
5.000000,0.280472,243.950378,0.979856,0.000000,0.000000,0.000000,0.000000
4.000000,0.397833,149.238367,0.340575,0.000000,0.000000,0.000000,0.000000
5.000000,0.640295,244.173543,0.331427,0.000000,0.000000,0.000000,0.000000
4.000000,0.376225,149.108195,1.021134,0.000000,0.000000,0.000000,0.000000
4.000000,0.633403,149.866364,0.389909,0.000000,0.000000,0.000000,0.000000
5.000000,0.531446,149.841509,0.931299,0.000000,0.000000,0.000000,0.000000
6.000000,0.309154,149.366336,0.990129,0.000000,0.000000,0.000000,0.000000
4.000000,0.294906,497.637130,0.958264,0.000000,0.000000,0.000000,0.000000
5.000000,0.562062,149.090378,1.033257,0.000000,0.000000,0.000000,0.000000
4.000000,0.612638,149.656791,0.483461,0.000000,0.000000,0.000000,0.000000
5.000000,0.275762,149.263291,0.968168,0.000000,0.000000,0.000000,0.000000
5.000000,0.632286,244.857936,0.369190,0.000000,0.000000,0.000000,0.000000
6.000000,0.732684,150.004895,0.982117,0.000000,0.000000,0.000000,0.000000
5.000000,0.694378,502.866556,0.985478,0.000000,0.000000,0.000000,0.000000
5.000000,0.738620,149.525144,0.704076,0.000000,0.000000,0.000000,0.000000
4.000000,0.287119,139.078359,0.996447,0.000000,0.000000,0.000000,0.000000
5.000000,0.287205,149.853808,1.093213,0.000000,0.000000,0.000000,0.000000
6.000000,0.690946,149.117555,0.844601,0.000000,0.000000,0.000000,0.000000
4.000000,0.453579,498.472015,0.830197,0.000000,0.000000,0.000000,0.000000
5.000000,0.602581,144.690077,0.322907,0.000000,0.000000,0.000000,0.000000
5.000000,0.280667,149.730419,0.994360,0.000000,0.000000,0.000000,0.000000
4.000000,0.266167,149.530242,0.996125,0.000000,0.000000,0.000000,0.000000
4.000000,0.278753,149.412753,1.021093,0.000000,0.000000,0.000000,0.000000
5.000000,0.653786,149.807924,1.004542,0.000000,0.000000,0.000000,0.000000
5.000000,0.281242,148.812335,0.903369,0.000000,0.000000,0.000000,0.000000
6.000000,0.425042,142.972168,0.307325,0.000000,0.000000,0.000000,0.000000
4.000000,0.660844,149.717020,1.061003,0.000000,0.000000,0.000000,0.000000
4.000000,0.279160,138.917492,0.939614,0.000000,0.000000,0.000000,0.000000
5.000000,0.389124,143.374585,0.963295,0.000000,0.000000,0.000000,0.000000
5.000000,0.327556,150.761630,0.932529,0.000000,0.000000,0.000000,0.000000
4.000000,0.290558,149.437733,0.974045,0.000000,0.000000,0.000000,0.000000
5.000000,0.284998,149.683847,0.987636,0.000000,0.000000,0.000000,0.000000
5.000000,0.312614,148.604091,1.054741,0.000000,0.000000,0.000000,0.000000
4.000000,0.344936,149.423567,0.952388,0.000000,0.000000,0.000000,0.000000
4.000000,0.304289,149.789071,1.008559,0.000000,0.000000,0.000000,0.000000
5.000000,0.667638,143.434188,0.752305,0.000000,0.000000,0.000000,0.000000
