DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
6.000000,0.566935,70.228004,1.030846,0.000000,0.000000,0.000000,0.000000
5.000000,0.274676,73.879539,0.944150,0.000000,0.000000,0.000000,0.000000
5.000000,0.278999,71.484340,0.978529,0.000000,0.000000,0.000000,0.000000
7.000000,0.551226,72.592759,0.934658,0.000000,0.000000,0.000000,0.000000
4.000000,0.285189,73.155043,0.835132,0.000000,0.000000,0.000000,0.000000
5.000000,0.272192,74.065117,1.073324,0.000000,0.000000,0.000000,0.000000
5.000000,0.648044,77.115075,1.031205,0.000000,0.000000,0.000000,0.000000
4.000000,0.310447,70.119078,0.896434,0.000000,0.000000,0.000000,0.000000
4.000000,0.283356,76.571837,0.810255,0.000000,0.000000,0.000000,0.000000
5.000000,0.612577,73.239634,1.054688,0.000000,0.000000,0.000000,0.000000
5.000000,0.279855,73.595776,0.944910,0.000000,0.000000,0.000000,0.000000
5.000000,0.280194,70.439290,0.876784,0.000000,0.000000,0.000000,0.000000
5.000000,0.286910,71.966487,0.956697,0.000000,0.000000,0.000000,0.000000
4.000000,0.296169,70.594041,0.866451,0.000000,0.000000,0.000000,0.000000
4.000000,0.328364,74.207495,1.030668,0.000000,0.000000,0.000000,0.000000
5.000000,0.596661,72.209903,0.788798,0.000000,0.000000,0.000000,0.000000
5.000000,0.300845,71.297584,0.904304,0.000000,0.000000,0.000000,0.000000
5.000000,0.592162,72.243298,0.743297,0.000000,0.000000,0.000000,0.000000
5.000000,0.482927,72.149846,0.882972,0.000000,0.000000,0.000000,0.000000
5.000000,0.617898,71.484835,0.988851,0.000000,0.000000,0.000000,0.000000
