DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.513254,71.719451,0.944625,0.000000,0.000000,0.000000,0.000000
1.000000,0.424326,74.905902,0.808652,0.000000,0.000000,0.000000,0.000000
1.000000,0.308312,71.325214,0.849398,0.000000,0.000000,0.000000,0.000000
1.000000,0.404247,71.657270,0.968475,0.000000,0.000000,0.000000,0.000000
1.000000,0.512843,73.121102,0.527945,0.000000,0.000000,0.000000,0.000000
1.000000,0.329466,78.412348,0.965873,0.000000,0.000000,0.000000,0.000000
1.000000,0.409127,74.659592,0.912103,0.000000,0.000000,0.000000,0.000000
1.000000,0.302222,71.039890,1.034793,0.000000,0.000000,0.000000,0.000000
1.000000,0.334506,75.376154,0.965458,0.000000,0.000000,0.000000,0.000000
1.000000,0.331210,75.731777,0.933888,0.000000,0.000000,0.000000,0.000000
1.000000,0.307843,72.065406,1.020413,0.000000,0.000000,0.000000,0.000000
1.000000,0.418185,72.065567,0.950845,0.000000,0.000000,0.000000,0.000000
1.000000,0.319818,74.264911,1.043076,0.000000,0.000000,0.000000,0.000000
1.000000,0.502225,71.814786,0.968821,0.000000,0.000000,0.000000,0.000000
1.000000,0.459407,72.630536,1.079653,0.000000,0.000000,0.000000,0.000000
1.000000,0.311649,72.968005,0.972730,0.000000,0.000000,0.000000,0.000000
1.000000,0.478760,72.242058,1.010370,0.000000,0.000000,0.000000,0.000000
1.000000,0.297067,72.819528,0.984278,0.000000,0.000000,0.000000,0.000000
0.000000,0.350239,70.838207,1.148730,0.000000,0.000000,0.000000,0.000000
1.000000,0.347484,75.739372,0.746692,0.000000,0.000000,0.000000,0.000000
