DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
3.000000,0.576440,175.441678,1.004992,0.000000,0.000000,0.000000,0.000000
4.000000,0.219942,175.345637,0.940714,0.000000,0.000000,0.000000,0.000000
3.000000,0.529591,177.367898,0.311132,0.000000,0.000000,0.000000,0.000000
3.000000,0.628353,175.494055,0.856697,0.000000,0.000000,0.000000,0.000000
3.000000,0.349825,178.779719,0.331286,0.000000,0.000000,0.000000,0.000000
3.000000,0.562410,178.997548,1.095351,0.000000,0.000000,0.000000,0.000000
5.000000,0.303634,175.336844,1.014115,0.000000,0.000000,0.000000,0.000000
4.000000,0.504030,179.877877,0.847805,0.000000,0.000000,0.000000,0.000000
3.000000,0.468415,177.480502,0.862881,0.000000,0.000000,0.000000,0.000000
4.000000,0.652033,183.447192,0.846279,0.000000,0.000000,0.000000,0.000000
3.000000,0.393901,175.086095,0.919406,0.000000,0.000000,0.000000,0.000000
3.000000,0.521490,175.839988,0.257158,0.000000,0.000000,0.000000,0.000000
3.000000,0.684079,185.538616,0.992840,0.000000,0.000000,0.000000,0.000000
4.000000,0.581104,175.809756,1.120896,0.000000,0.000000,0.000000,0.000000
2.000000,0.615425,174.572124,0.411066,0.000000,0.000000,0.000000,0.000000
4.000000,0.551304,176.744338,0.347545,0.000000,0.000000,0.000000,0.000000
3.000000,0.554412,175.292120,0.942156,0.000000,0.000000,0.000000,0.000000
3.000000,0.503826,182.223812,1.054782,0.000000,0.000000,0.000000,0.000000
4.000000,0.543102,178.005192,1.052437,0.000000,0.000000,0.000000,0.000000
5.000000,0.598017,175.811391,0.915454,0.000000,0.000000,0.000000,0.000000
