DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.498410,709.092402,1.092997,0.000000,0.000000,0.000000,0.000000
1.000000,0.364255,692.954478,0.973858,0.000000,0.000000,0.000000,0.000000
1.000000,0.598401,688.813913,0.322602,0.000000,0.000000,0.000000,0.000000
1.000000,0.435888,702.639896,0.328417,0.000000,0.000000,0.000000,0.000000
1.000000,0.375007,698.520520,1.004939,0.000000,0.000000,0.000000,0.000000
1.000000,0.505346,706.811210,1.103170,0.000000,0.000000,0.000000,0.000000
1.000000,0.320899,694.071842,0.747532,0.000000,0.000000,0.000000,0.000000
1.000000,0.327521,699.920880,1.083276,0.000000,0.000000,0.000000,0.000000
1.000000,0.340664,709.116397,0.371770,0.000000,0.000000,0.000000,0.000000
2.000000,0.509596,700.981122,1.214408,0.000000,0.000000,0.000000,0.000000
1.000000,0.394099,709.937802,0.479554,0.000000,0.000000,0.000000,0.000000
1.000000,0.332549,705.731718,0.333676,0.000000,0.000000,0.000000,0.000000
1.000000,0.475519,708.883314,0.744420,0.000000,0.000000,0.000000,0.000000
1.000000,0.363888,695.444611,0.998822,0.000000,0.000000,0.000000,0.000000
1.000000,0.482114,705.942467,1.006201,0.000000,0.000000,0.000000,0.000000
1.000000,0.486626,689.758640,1.029075,0.000000,0.000000,0.000000,0.000000
1.000000,0.475542,707.692728,1.189309,0.000000,0.000000,0.000000,0.000000
1.000000,0.410441,696.152393,1.162026,0.000000,0.000000,0.000000,0.000000
1.000000,0.840730,694.230890,0.332088,0.000000,0.000000,0.000000,0.000000
1.000000,0.407629,706.893210,0.945008,0.000000,0.000000,0.000000,0.000000
