DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
6.000000,0.299274,1289.619216,0.418148,0.000000,0.000000,0.000000,0.000000
6.000000,0.483702,1215.253646,1.041068,0.000000,0.000000,0.000000,0.000000
5.000000,0.508034,1227.242151,0.341693,0.000000,0.000000,0.000000,0.000000
3044.000000,0.338311,1974.668597,0.372578,0.000000,0.000000,0.000000,0.000000
5.000000,0.289671,1255.221748,0.346953,0.000000,0.000000,0.000000,0.000000
5179.000000,0.317153,1284.528974,1.055561,0.000000,0.000000,0.000000,0.000000
5.000000,0.753137,1286.742669,0.332926,0.000000,0.000000,0.000000,0.000000
3054.000000,0.484875,1114.802114,0.934696,0.000000,0.000000,0.000000,0.000000
5082.000000,0.288522,1761.655569,0.333432,0.000000,0.000000,0.000000,0.000000
5097.000000,0.283136,1200.939300,0.922313,0.000000,0.000000,0.000000,0.000000
10186.000000,0.310965,1267.397754,0.344758,0.000000,0.000000,0.000000,0.000000
4.000000,0.298972,1262.397162,1.033339,0.000000,0.000000,0.000000,0.000000
3053.000000,0.571411,1220.099023,0.363498,0.000000,0.000000,0.000000,0.000000
4.000000,0.344963,1225.861852,0.351045,0.000000,0.000000,0.000000,0.000000
5.000000,0.288308,1226.602961,1.014979,0.000000,0.000000,0.000000,0.000000
5.000000,0.481382,1238.590491,1.045411,0.000000,0.000000,0.000000,0.000000
5.000000,0.291330,1017.353593,1.003324,0.000000,0.000000,0.000000,0.000000
6.000000,0.335284,736.779535,0.936964,0.000000,0.000000,0.000000,0.000000
5.000000,0.319527,521.609808,0.383284,0.000000,0.000000,0.000000,0.000000
5.000000,0.304250,1244.663847,1.070001,0.000000,0.000000,0.000000,0.000000
3555.000000,0.294541,1288.879439,0.369779,0.000000,0.000000,0.000000,0.000000
5.000000,0.323409,875.821465,1.102949,0.000000,0.000000,0.000000,0.000000
5093.000000,0.308642,1264.254189,0.964256,0.000000,0.000000,0.000000,0.000000
3053.000000,0.335365,1384.042088,0.976647,0.000000,0.000000,0.000000,0.000000
3043.000000,0.724328,1247.719273,0.340439,0.000000,0.000000,0.000000,0.000000
5082.000000,0.350500,1219.426725,1.046336,0.000000,0.000000,0.000000,0.000000
3055.000000,0.328951,518.543627,0.811250,0.000000,0.000000,0.000000,0.000000
6.000000,0.361315,1052.989299,0.336320,0.000000,0.000000,0.000000,0.000000
3052.000000,0.312448,1216.415467,0.921552,0.000000,0.000000,0.000000,0.000000
4.000000,0.310743,1223.253177,0.812534,0.000000,0.000000,0.000000,0.000000
3050.000000,0.301648,520.685880,0.892366,0.000000,0.000000,0.000000,0.000000
3042.000000,0.361478,1251.317743,0.903843,0.000000,0.000000,0.000000,0.000000
5.000000,0.308256,1444.071713,0.342243,0.000000,0.000000,0.000000,0.000000
6.000000,0.485567,1266.447460,0.370365,0.000000,0.000000,0.000000,0.000000
5100.000000,0.303384,1208.953578,0.366014,0.000000,0.000000,0.000000,0.000000
5.000000,0.526086,1892.848640,0.374464,0.000000,0.000000,0.000000,0.000000
5.000000,0.560815,1819.519626,0.337860,0.000000,0.000000,0.000000,0.000000
3043.000000,0.320434,1231.208203,0.963483,0.000000,0.000000,0.000000,0.000000
3039.000000,0.418402,1245.192271,0.371674,0.000000,0.000000,0.000000,0.000000
6.000000,0.573438,528.797293,0.976020,0.000000,0.000000,0.000000,0.000000
3051.000000,0.307063,1265.283052,0.926681,0.000000,0.000000,0.000000,0.000000
5092.000000,0.318593,1236.889991,0.840029,0.000000,0.000000,0.000000,0.000000
5.000000,0.285202,1284.942340,0.348782,0.000000,0.000000,0.000000,0.000000
6.000000,0.534939,1394.383360,1.141378,0.000000,0.000000,0.000000,0.000000
5.000000,0.317177,1242.959017,1.142491,0.000000,0.000000,0.000000,0.000000
5089.000000,0.297199,1859.566076,0.354640,0.000000,0.000000,0.000000,0.000000
5100.000000,0.314150,1233.037454,0.360541,0.000000,0.000000,0.000000,0.000000
5.000000,0.281613,1269.684802,0.990430,0.000000,0.000000,0.000000,0.000000
5.000000,0.691089,512.564367,1.052639,0.000000,0.000000,0.000000,0.000000
5101.000000,0.883050,1237.379252,0.376395,0.000000,0.000000,0.000000,0.000000
10094.000000,0.514243,1964.012486,0.342333,0.000000,0.000000,0.000000,0.000000
5.000000,0.286235,1247.276179,0.342356,0.000000,0.000000,0.000000,0.000000
3050.000000,0.296903,1235.250175,0.939945,0.000000,0.000000,0.000000,0.000000
6.000000,0.292268,1224.850554,0.870184,0.000000,0.000000,0.000000,0.000000
3049.000000,0.320506,521.209920,1.042475,0.000000,0.000000,0.000000,0.000000
5.000000,0.322441,747.306782,0.328133,0.000000,0.000000,0.000000,0.000000
4.000000,0.474139,527.145236,0.831245,0.000000,0.000000,0.000000,0.000000
5.000000,0.488339,750.553210,0.837693,0.000000,0.000000,0.000000,0.000000
3051.000000,0.302233,1049.404570,0.372931,0.000000,0.000000,0.000000,0.000000
5099.000000,0.301371,1275.790580,0.972995,0.000000,0.000000,0.000000,0.000000
5098.000000,0.322897,1057.104242,0.917975,0.000000,0.000000,0.000000,0.000000
3051.000000,0.301598,1274.340157,0.925514,0.000000,0.000000,0.000000,0.000000
5081.000000,0.311541,1285.099774,0.345631,0.000000,0.000000,0.000000,0.000000
5.000000,0.685817,1262.000117,1.061624,0.000000,0.000000,0.000000,0.000000
4.000000,0.616679,1292.269194,1.057680,0.000000,0.000000,0.000000,0.000000
5.000000,0.307321,1283.863058,0.905447,0.000000,0.000000,0.000000,0.000000
5.000000,0.475931,531.465906,1.013780,0.000000,0.000000,0.000000,0.000000
5.000000,0.286269,1255.322301,0.680970,0.000000,0.000000,0.000000,0.000000
4.000000,0.325239,1112.261010,0.424135,0.000000,0.000000,0.000000,0.000000
5090.000000,0.482870,1112.268765,1.071831,0.000000,0.000000,0.000000,0.000000
6.000000,0.292817,1268.447043,0.823834,0.000000,0.000000,0.000000,0.000000
5.000000,0.654360,692.889083,0.929289,0.000000,0.000000,0.000000,0.000000
5.000000,0.314196,1229.901014,0.339983,0.000000,0.000000,0.000000,0.000000
5.000000,0.518082,1057.733436,0.352099,0.000000,0.000000,0.000000,0.000000
5100.000000,0.652327,1212.684495,0.638752,0.000000,0.000000,0.000000,0.000000
6.000000,0.539405,1223.601678,1.057791,0.000000,0.000000,0.000000,0.000000
5.000000,0.763989,1261.960503,0.332568,0.000000,0.000000,0.000000,0.000000
4.000000,0.636704,1227.671861,0.964233,0.000000,0.000000,0.000000,0.000000
5091.000000,0.326896,740.282424,0.797486,0.000000,0.000000,0.000000,0.000000
5.000000,0.310727,528.278388,0.333879,0.000000,0.000000,0.000000,0.000000
5090.000000,0.533735,1240.486560,0.326866,0.000000,0.000000,0.000000,0.000000
5.000000,0.466248,1221.810141,0.338173,0.000000,0.000000,0.000000,0.000000
5081.000000,0.309274,1250.463391,0.989313,0.000000,0.000000,0.000000,0.000000
5.000000,0.557620,1216.005839,0.337919,0.000000,0.000000,0.000000,0.000000
5091.000000,0.293199,1245.507381,0.994212,0.000000,0.000000,0.000000,0.000000
10102.000000,0.317333,526.268372,0.936598,0.000000,0.000000,0.000000,0.000000
5091.000000,0.283195,1057.951747,0.351051,0.000000,0.000000,0.000000,0.000000
5.000000,0.328132,1269.445187,0.981071,0.000000,0.000000,0.000000,0.000000
4.000000,0.512108,1109.321313,0.332269,0.000000,0.000000,0.000000,0.000000
5.000000,0.306905,865.361086,0.364099,0.000000,0.000000,0.000000,0.000000
4.000000,0.323625,1288.546414,0.858009,0.000000,0.000000,0.000000,0.000000
3045.000000,0.306778,1055.594567,0.955933,0.000000,0.000000,0.000000,0.000000
5.000000,0.309634,1445.994224,0.334669,0.000000,0.000000,0.000000,0.000000
6.000000,0.733544,515.163603,0.940952,0.000000,0.000000,0.000000,0.000000
5.000000,0.336729,2383.657744,0.372055,0.000000,0.000000,0.000000,0.000000
5.000000,0.504118,1282.811268,1.006264,0.000000,0.000000,0.000000,0.000000
10095.000000,0.284594,1066.922675,0.378319,0.000000,0.000000,0.000000,0.000000
5.000000,0.467566,1266.759423,0.342620,0.000000,0.000000,0.000000,0.000000
5.000000,0.666835,1251.470716,0.359706,0.000000,0.000000,0.000000,0.000000
3052.000000,0.549160,1225.116663,0.372490,0.000000,0.000000,0.000000,0.000000
5.000000,0.517489,521.940845,0.877075,0.000000,0.000000,0.000000,0.000000
