DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
3.000000,0.318898,177.457582,0.907451,0.000000,0.000000,0.000000,0.000000
4.000000,0.303140,393.286444,0.891986,0.000000,0.000000,0.000000,0.000000
3044.000000,0.575982,176.872207,1.581268,0.000000,0.000000,0.000000,0.000000
3.000000,0.300717,175.214063,0.927845,0.000000,0.000000,0.000000,0.000000
3.000000,0.342804,175.786702,1.000991,0.000000,0.000000,0.000000,0.000000
4.000000,0.503707,177.651251,0.724559,0.000000,0.000000,0.000000,0.000000
4.000000,0.325255,176.334350,0.860318,0.000000,0.000000,0.000000,0.000000
2.000000,0.542319,179.475185,1.057632,0.000000,0.000000,0.000000,0.000000
3.000000,0.332356,178.206135,0.840453,0.000000,0.000000,0.000000,0.000000
3.000000,0.315855,176.404727,0.994418,0.000000,0.000000,0.000000,0.000000
4.000000,0.474842,176.231374,0.856249,0.000000,0.000000,0.000000,0.000000
5081.000000,0.341937,177.863579,1.037126,0.000000,0.000000,0.000000,0.000000
3.000000,0.301772,177.469857,0.857877,0.000000,0.000000,0.000000,0.000000
3.000000,0.337973,174.712053,0.600638,0.000000,0.000000,0.000000,0.000000
3.000000,0.311260,173.496601,0.929906,0.000000,0.000000,0.000000,0.000000
3049.000000,0.708653,177.889969,1.017324,0.000000,0.000000,0.000000,0.000000
3.000000,0.476809,175.706417,0.900084,0.000000,0.000000,0.000000,0.000000
3.000000,0.562290,176.479445,1.127624,0.000000,0.000000,0.000000,0.000000
