DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.497508,929.022524,0.855849,0.000000,0.000000,0.000000,0.000000
1.000000,0.423390,176.808186,0.287350,0.000000,0.000000,0.000000,0.000000
1.000000,0.448907,937.501089,0.347236,0.000000,0.000000,0.000000,0.000000
1.000000,0.304210,877.319585,0.341238,0.000000,0.000000,0.000000,0.000000
1.000000,0.381282,888.291592,1.018745,0.000000,0.000000,0.000000,0.000000
1.000000,0.357582,888.417151,1.117482,0.000000,0.000000,0.000000,0.000000
1.000000,0.307620,881.345789,0.334613,0.000000,0.000000,0.000000,0.000000
1.000000,0.305078,174.311057,0.891247,0.000000,0.000000,0.000000,0.000000
1.000000,0.321330,887.794753,0.977763,0.000000,0.000000,0.000000,0.000000
1.000000,0.371478,890.532571,1.035088,0.000000,0.000000,0.000000,0.000000
1.000000,0.307578,881.548151,1.086430,0.000000,0.000000,0.000000,0.000000
1.000000,0.319035,942.084878,0.960195,0.000000,0.000000,0.000000,0.000000
1.000000,0.319346,175.077116,0.773175,0.000000,0.000000,0.000000,0.000000
1.000000,0.782162,884.980675,1.025047,0.000000,0.000000,0.000000,0.000000
1.000000,0.334808,880.864385,1.086539,0.000000,0.000000,0.000000,0.000000
1.000000,0.355000,890.239823,0.952701,0.000000,0.000000,0.000000,0.000000
1.000000,0.417760,876.794378,0.676323,0.000000,0.000000,0.000000,0.000000
1.000000,0.435360,887.215438,0.454667,0.000000,0.000000,0.000000,0.000000
1.000000,0.339470,877.880971,0.975226,0.000000,0.000000,0.000000,0.000000
1.000000,0.418326,880.267481,0.976021,0.000000,0.000000,0.000000,0.000000
1.000000,0.300398,889.880199,1.110853,0.000000,0.000000,0.000000,0.000000
1.000000,0.333717,883.402456,1.005371,0.000000,0.000000,0.000000,0.000000
1.000000,0.338092,879.722119,1.053492,0.000000,0.000000,0.000000,0.000000
1.000000,0.303207,877.640675,0.340021,0.000000,0.000000,0.000000,0.000000
1.000000,0.303209,176.328488,0.764150,0.000000,0.000000,0.000000,0.000000
1.000000,0.308494,869.644975,1.045776,0.000000,0.000000,0.000000,0.000000
1.000000,0.360104,179.200515,0.403971,0.000000,0.000000,0.000000,0.000000
1.000000,0.405919,871.879938,1.042042,0.000000,0.000000,0.000000,0.000000
1.000000,0.313520,888.072055,1.026979,0.000000,0.000000,0.000000,0.000000
1.000000,0.427963,891.112175,0.953812,0.000000,0.000000,0.000000,0.000000
1.000000,0.492659,880.258498,1.069521,0.000000,0.000000,0.000000,0.000000
1.000000,0.363195,878.567429,1.065608,0.000000,0.000000,0.000000,0.000000
1.000000,0.299067,877.194351,1.030203,0.000000,0.000000,0.000000,0.000000
1.000000,0.470651,887.418861,0.864618,0.000000,0.000000,0.000000,0.000000
1.000000,0.344176,882.459308,0.958134,0.000000,0.000000,0.000000,0.000000
1.000000,0.300004,942.331794,0.330559,0.000000,0.000000,0.000000,0.000000
1.000000,0.393609,942.247170,1.091637,0.000000,0.000000,0.000000,0.000000
1.000000,0.347784,399.405698,0.318135,0.000000,0.000000,0.000000,0.000000
1.000000,0.447240,913.147100,0.912342,0.000000,0.000000,0.000000,0.000000
1.000000,0.302643,396.818359,0.947540,0.000000,0.000000,0.000000,0.000000
1.000000,0.417403,860.763997,0.375447,0.000000,0.000000,0.000000,0.000000
1.000000,0.369472,890.297885,1.070569,0.000000,0.000000,0.000000,0.000000
1.000000,0.425506,879.531035,0.325310,0.000000,0.000000,0.000000,0.000000
1.000000,0.313160,883.613124,0.943098,0.000000,0.000000,0.000000,0.000000
1.000000,0.595795,1453.283732,0.328477,0.000000,0.000000,0.000000,0.000000
1.000000,0.490973,176.814149,1.047565,0.000000,0.000000,0.000000,0.000000
1.000000,0.410287,924.067020,1.050649,0.000000,0.000000,0.000000,0.000000
1.000000,0.415302,881.684476,0.324889,0.000000,0.000000,0.000000,0.000000
1.000000,0.296853,887.347008,0.352656,0.000000,0.000000,0.000000,0.000000
1.000000,0.346040,395.639479,1.212707,0.000000,0.000000,0.000000,0.000000
1.000000,0.398366,178.718204,0.943900,0.000000,0.000000,0.000000,0.000000
1.000000,0.323353,935.919861,0.367632,0.000000,0.000000,0.000000,0.000000
0.000000,0.511501,879.649629,1.075554,0.000000,0.000000,0.000000,0.000000
1.000000,0.554055,886.329498,0.329182,0.000000,0.000000,0.000000,0.000000
1.000000,0.351355,885.784941,0.917125,0.000000,0.000000,0.000000,0.000000
1.000000,0.326991,176.328703,1.053103,0.000000,0.000000,0.000000,0.000000
1.000000,0.420169,899.814682,0.726239,0.000000,0.000000,0.000000,0.000000
1.000000,0.338245,885.403860,0.965828,0.000000,0.000000,0.000000,0.000000
1.000000,0.373337,941.343057,0.356782,0.000000,0.000000,0.000000,0.000000
1.000000,0.324677,879.485876,0.849758,0.000000,0.000000,0.000000,0.000000
1.000000,0.342603,889.032585,0.945084,0.000000,0.000000,0.000000,0.000000
1.000000,0.323408,885.593720,0.340309,0.000000,0.000000,0.000000,0.000000
1.000000,0.312683,883.787939,0.900639,0.000000,0.000000,0.000000,0.000000
2.000000,0.302760,879.438111,0.806788,0.000000,0.000000,0.000000,0.000000
1.000000,0.315335,880.517437,0.329419,0.000000,0.000000,0.000000,0.000000
1.000000,0.338493,886.228565,1.194010,0.000000,0.000000,0.000000,0.000000
1.000000,0.305062,887.602995,1.041663,0.000000,0.000000,0.000000,0.000000
1.000000,0.670637,175.832132,0.308248,0.000000,0.000000,0.000000,0.000000
1.000000,0.335749,179.637546,1.017018,0.000000,0.000000,0.000000,0.000000
1.000000,0.304383,576.253060,0.917403,0.000000,0.000000,0.000000,0.000000
1.000000,0.373510,905.451087,1.041499,0.000000,0.000000,0.000000,0.000000
1.000000,0.432169,878.641647,1.022203,0.000000,0.000000,0.000000,0.000000
1.000000,0.338913,179.239609,0.954894,0.000000,0.000000,0.000000,0.000000
1.000000,0.339825,398.482374,1.041494,0.000000,0.000000,0.000000,0.000000
1.000000,0.297972,886.573011,1.082818,0.000000,0.000000,0.000000,0.000000
1.000000,0.450670,878.604739,0.351641,0.000000,0.000000,0.000000,0.000000
1.000000,0.700307,392.265174,0.761522,0.000000,0.000000,0.000000,0.000000
1.000000,0.335570,176.627938,0.892651,0.000000,0.000000,0.000000,0.000000
1.000000,0.538257,929.712571,0.976359,0.000000,0.000000,0.000000,0.000000
1.000000,0.330042,885.439802,0.919882,0.000000,0.000000,0.000000,0.000000
1.000000,0.299796,947.134144,0.901861,0.000000,0.000000,0.000000,0.000000
1.000000,0.417334,926.433048,0.930785,0.000000,0.000000,0.000000,0.000000
1.000000,0.335757,883.205670,1.067806,0.000000,0.000000,0.000000,0.000000
1.000000,0.345168,1454.345525,0.324159,0.000000,0.000000,0.000000,0.000000
1.000000,0.543375,399.514084,1.042231,0.000000,0.000000,0.000000,0.000000
1.000000,0.344646,913.431676,0.348434,0.000000,0.000000,0.000000,0.000000
1.000000,0.341732,886.016493,0.947537,0.000000,0.000000,0.000000,0.000000
1.000000,0.329817,885.713874,0.961717,0.000000,0.000000,0.000000,0.000000
1.000000,0.321977,888.949406,1.000884,0.000000,0.000000,0.000000,0.000000
1.000000,0.603674,881.500207,0.978368,0.000000,0.000000,0.000000,0.000000
1.000000,0.345807,921.264475,0.317164,0.000000,0.000000,0.000000,0.000000
1.000000,0.337834,888.075595,0.327249,0.000000,0.000000,0.000000,0.000000
1.000000,0.653329,892.028251,0.356634,0.000000,0.000000,0.000000,0.000000
1.000000,0.299005,883.639606,0.329507,0.000000,0.000000,0.000000,0.000000
1.000000,0.311359,880.092445,1.164967,0.000000,0.000000,0.000000,0.000000
1.000000,0.348044,401.932190,0.824951,0.000000,0.000000,0.000000,0.000000
1.000000,0.461079,905.761187,1.019499,0.000000,0.000000,0.000000,0.000000
