DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
1.000000,0.326235,1437.550517,0.981533,0.000000,0.000000,0.000000,0.000000
1.000000,0.271059,1981.401254,0.377440,0.000000,0.000000,0.000000,0.000000
1.000000,0.298019,1426.604341,1.102363,0.000000,0.000000,0.000000,0.000000
1.000000,0.295859,1878.626265,0.883131,0.000000,0.000000,0.000000,0.000000
1.000000,0.260907,2381.497314,0.336551,0.000000,0.000000,0.000000,0.000000
1.000000,0.272478,1903.142076,0.753085,0.000000,0.000000,0.000000,0.000000
1.000000,0.321613,1407.097300,0.348394,0.000000,0.000000,0.000000,0.000000
1.000000,0.290344,695.428718,0.795175,0.000000,0.000000,0.000000,0.000000
1.000000,0.274430,1427.950989,0.335083,0.000000,0.000000,0.000000,0.000000
1.000000,0.324949,1409.364174,0.738464,0.000000,0.000000,0.000000,0.000000
1.000000,0.303965,2527.472121,1.026623,0.000000,0.000000,0.000000,0.000000
1.000000,0.303673,1455.236768,0.987700,0.000000,0.000000,0.000000,0.000000
1.000000,0.270100,1416.539739,1.102021,0.000000,0.000000,0.000000,0.000000
1.000000,0.294821,1381.317201,0.309201,0.000000,0.000000,0.000000,0.000000
1.000000,0.445658,2888.116423,1.014879,0.000000,0.000000,0.000000,0.000000
1.000000,0.296386,1438.469603,0.760833,0.000000,0.000000,0.000000,0.000000
1.000000,0.275753,1388.052673,0.992185,0.000000,0.000000,0.000000,0.000000
1.000000,0.447460,1458.153240,1.050869,0.000000,0.000000,0.000000,0.000000
1.000000,0.303481,1864.318750,0.952569,0.000000,0.000000,0.000000,0.000000
1.000000,0.271772,2115.043643,0.336259,0.000000,0.000000,0.000000,0.000000
1.000000,0.275912,1891.498182,1.025637,0.000000,0.000000,0.000000,0.000000
1.000000,0.308295,1443.323969,0.896712,0.000000,0.000000,0.000000,0.000000
1.000000,0.266686,1879.967839,0.376863,0.000000,0.000000,0.000000,0.000000
1.000000,0.422342,1389.952652,1.022048,0.000000,0.000000,0.000000,0.000000
1.000000,0.274426,1443.883527,0.370450,0.000000,0.000000,0.000000,0.000000
1.000000,0.274471,1470.221200,0.376398,0.000000,0.000000,0.000000,0.000000
1.000000,0.268500,922.290636,0.805629,0.000000,0.000000,0.000000,0.000000
1.000000,0.270285,2128.883891,0.818140,0.000000,0.000000,0.000000,0.000000
1.000000,0.277406,2680.936666,0.901029,0.000000,0.000000,0.000000,0.000000
1.000000,0.261936,1398.026574,0.343258,0.000000,0.000000,0.000000,0.000000
1.000000,0.315998,683.896506,1.051244,0.000000,0.000000,0.000000,0.000000
1.000000,0.268677,1404.876566,1.065247,0.000000,0.000000,0.000000,0.000000
1.000000,0.313239,1408.344108,1.099666,0.000000,0.000000,0.000000,0.000000
1.000000,0.270237,1421.263919,0.370799,0.000000,0.000000,0.000000,0.000000
1.000000,0.267969,2013.000690,0.354667,0.000000,0.000000,0.000000,0.000000
1.000000,0.277880,1414.710119,1.189116,0.000000,0.000000,0.000000,0.000000
1.000000,0.276731,1411.741015,0.971416,0.000000,0.000000,0.000000,0.000000
