DNS lookup Time,Period1, Period2,Period3, SSL Handshake Start,Send Client Hello,Receive Certificate,SSL Handshake Finish
3.000000,0.297545,176.210393,0.824226,0.000000,0.000000,0.000000,0.000000
3053.000000,0.282775,927.422168,0.325700,0.000000,0.000000,0.000000,0.000000
3.000000,0.285053,883.145665,0.947245,0.000000,0.000000,0.000000,0.000000
3.000000,0.537991,1462.745085,0.300929,0.000000,0.000000,0.000000,0.000000
4.000000,0.690097,944.074305,0.622038,0.000000,0.000000,0.000000,0.000000
3.000000,0.298467,2544.279177,0.376891,0.000000,0.000000,0.000000,0.000000
4.000000,0.672081,2546.236506,0.293120,0.000000,0.000000,0.000000,0.000000
4.000000,0.500377,390.771776,0.721289,0.000000,0.000000,0.000000,0.000000
4.000000,0.422651,925.941341,0.957636,0.000000,0.000000,0.000000,0.000000
4.000000,0.298830,880.482800,0.971953,0.000000,0.000000,0.000000,0.000000
8139.000000,0.295386,176.792440,0.867714,0.000000,0.000000,0.000000,0.000000
4.000000,0.520748,909.681467,0.333423,0.000000,0.000000,0.000000,0.000000
3.000000,0.647519,883.232961,0.359037,0.000000,0.000000,0.000000,0.000000
4.000000,0.421235,883.173832,0.389847,0.000000,0.000000,0.000000,0.000000
4.000000,0.391865,879.033691,0.344288,0.000000,0.000000,0.000000,0.000000
3.000000,0.614295,176.231722,0.278922,0.000000,0.000000,0.000000,0.000000
3053.000000,0.541716,890.627099,0.807525,0.000000,0.000000,0.000000,0.000000
3.000000,0.292246,880.056356,1.010827,0.000000,0.000000,0.000000,0.000000
3049.000000,0.304102,889.067996,0.978398,0.000000,0.000000,0.000000,0.000000
3054.000000,0.659045,926.733594,0.320821,0.000000,0.000000,0.000000,0.000000
3.000000,0.339606,882.935489,1.049073,0.000000,0.000000,0.000000,0.000000
3052.000000,0.515678,402.419335,0.949145,0.000000,0.000000,0.000000,0.000000
4.000000,0.286049,915.088314,1.014410,0.000000,0.000000,0.000000,0.000000
3055.000000,1.341697,176.887254,0.881118,0.000000,0.000000,0.000000,0.000000
4.000000,0.307202,943.708900,0.309034,0.000000,0.000000,0.000000,0.000000
3.000000,0.621474,179.351093,0.897542,0.000000,0.000000,0.000000,0.000000
3.000000,0.303584,178.922910,0.898754,0.000000,0.000000,0.000000,0.000000
3.000000,0.282203,875.003733,0.895321,0.000000,0.000000,0.000000,0.000000
4.000000,0.299588,180.101835,0.862230,0.000000,0.000000,0.000000,0.000000
4.000000,0.317465,875.801708,0.981120,0.000000,0.000000,0.000000,0.000000
3.000000,0.291116,876.864031,0.349178,0.000000,0.000000,0.000000,0.000000
4.000000,0.557128,879.917234,0.319160,0.000000,0.000000,0.000000,0.000000
4.000000,0.288806,880.381247,0.968179,0.000000,0.000000,0.000000,0.000000
4.000000,0.301855,879.038602,0.298970,0.000000,0.000000,0.000000,0.000000
3.000000,0.524229,176.829340,0.328925,0.000000,0.000000,0.000000,0.000000
4.000000,0.308099,882.230487,0.881459,0.000000,0.000000,0.000000,0.000000
4.000000,0.486692,878.196569,1.037956,0.000000,0.000000,0.000000,0.000000
4.000000,0.522880,889.790704,0.973649,0.000000,0.000000,0.000000,0.000000
4.000000,0.343665,943.476063,1.082125,0.000000,0.000000,0.000000,0.000000
3.000000,0.596836,180.511728,0.912504,0.000000,0.000000,0.000000,0.000000
3.000000,0.489151,873.716613,0.308701,0.000000,0.000000,0.000000,0.000000
4.000000,0.555354,177.046550,1.128349,0.000000,0.000000,0.000000,0.000000
8130.000000,0.473822,399.429097,0.904592,0.000000,0.000000,0.000000,0.000000
3.000000,0.295706,898.344610,0.969991,0.000000,0.000000,0.000000,0.000000
5080.000000,0.599167,922.135652,0.348784,0.000000,0.000000,0.000000,0.000000
4.000000,0.300680,574.462465,0.841059,0.000000,0.000000,0.000000,0.000000
4.000000,0.505981,932.899854,0.299018,0.000000,0.000000,0.000000,0.000000
5.000000,0.307013,880.208565,0.912341,0.000000,0.000000,0.000000,0.000000
3.000000,0.585584,1520.199899,1.022310,0.000000,0.000000,0.000000,0.000000
4.000000,0.290098,880.839895,1.030753,0.000000,0.000000,0.000000,0.000000
3.000000,0.759512,393.618412,0.698804,0.000000,0.000000,0.000000,0.000000
4.000000,0.294183,399.259993,0.918598,0.000000,0.000000,0.000000,0.000000
3.000000,0.291071,888.233275,0.932333,0.000000,0.000000,0.000000,0.000000
3.000000,0.353168,178.501142,0.975804,0.000000,0.000000,0.000000,0.000000
3049.000000,0.452469,886.756496,1.026292,0.000000,0.000000,0.000000,0.000000
4.000000,0.284046,179.108474,1.144061,0.000000,0.000000,0.000000,0.000000
4.000000,0.530763,176.840988,0.328639,0.000000,0.000000,0.000000,0.000000
4.000000,0.317284,875.281365,0.354432,0.000000,0.000000,0.000000,0.000000
3040.000000,0.302890,901.396617,0.921489,0.000000,0.000000,0.000000,0.000000
4.000000,0.508132,175.856705,0.316753,0.000000,0.000000,0.000000,0.000000
3.000000,0.312835,910.454774,1.014466,0.000000,0.000000,0.000000,0.000000
4.000000,0.543304,178.093744,1.697295,0.000000,0.000000,0.000000,0.000000
3.000000,0.359063,1451.277147,0.955778,0.000000,0.000000,0.000000,0.000000
5099.000000,0.300492,890.377160,1.022519,0.000000,0.000000,0.000000,0.000000
3043.000000,0.285642,895.005405,1.016372,0.000000,0.000000,0.000000,0.000000
3.000000,0.298913,879.627843,0.914837,0.000000,0.000000,0.000000,0.000000
5098.000000,0.488057,889.145326,0.307715,0.000000,0.000000,0.000000,0.000000
4.000000,0.357166,921.433026,0.917534,0.000000,0.000000,0.000000,0.000000
4.000000,0.293318,176.231104,0.626516,0.000000,0.000000,0.000000,0.000000
3.000000,0.581999,180.066931,0.885995,0.000000,0.000000,0.000000,0.000000
5083.000000,0.315043,900.638614,0.294019,0.000000,0.000000,0.000000,0.000000
3.000000,0.554917,880.068124,0.356981,0.000000,0.000000,0.000000,0.000000
3.000000,0.507315,945.398792,0.553009,0.000000,0.000000,0.000000,0.000000
10094.000000,0.501606,883.052531,0.321138,0.000000,0.000000,0.000000,0.000000
5089.000000,0.709823,354.311781,0.865307,0.000000,0.000000,0.000000,0.000000
4.000000,0.574671,175.877391,0.329567,0.000000,0.000000,0.000000,0.000000
3048.000000,0.560849,930.380115,0.308611,0.000000,0.000000,0.000000,0.000000
3.000000,0.490375,1458.290419,0.624156,0.000000,0.000000,0.000000,0.000000
3043.000000,0.918964,179.457789,0.846147,0.000000,0.000000,0.000000,0.000000
3045.000000,0.654869,901.914925,0.329837,0.000000,0.000000,0.000000,0.000000
3.000000,0.391045,881.531922,0.904681,0.000000,0.000000,0.000000,0.000000
3.000000,0.296034,880.806720,0.939676,0.000000,0.000000,0.000000,0.000000
3039.000000,0.330535,899.162375,0.888672,0.000000,0.000000,0.000000,0.000000
4.000000,0.808071,178.327312,0.881362,0.000000,0.000000,0.000000,0.000000
5.000000,0.314070,877.469920,0.294852,0.000000,0.000000,0.000000,0.000000
3045.000000,0.332884,893.785471,0.918398,0.000000,0.000000,0.000000,0.000000
3.000000,0.675653,878.252933,0.294031,0.000000,0.000000,0.000000,0.000000
4.000000,0.309766,179.410677,0.849518,0.000000,0.000000,0.000000,0.000000
4.000000,0.598371,877.655477,0.949828,0.000000,0.000000,0.000000,0.000000
4.000000,0.301153,882.240898,0.903136,0.000000,0.000000,0.000000,0.000000
3042.000000,0.490996,394.495951,0.898566,0.000000,0.000000,0.000000,0.000000
10094.000000,0.435445,936.061412,1.074699,0.000000,0.000000,0.000000,0.000000
4.000000,0.290601,880.328443,0.458192,0.000000,0.000000,0.000000,0.000000
4.000000,0.325137,882.596711,0.913266,0.000000,0.000000,0.000000,0.000000
5080.000000,0.494442,945.292096,0.965527,0.000000,0.000000,0.000000,0.000000
4.000000,0.545523,943.141584,1.047463,0.000000,0.000000,0.000000,0.000000
3.000000,0.653983,881.768302,0.869131,0.000000,0.000000,0.000000,0.000000
3.000000,0.475408,942.660691,0.293551,0.000000,0.000000,0.000000,0.000000
3039.000000,0.718649,898.732843,1.048774,0.000000,0.000000,0.000000,0.000000
3.000000,0.759700,941.928720,0.992445,0.000000,0.000000,0.000000,0.000000
4.000000,0.333668,178.890722,0.854944,0.000000,0.000000,0.000000,0.000000
